Product Title/Description,Event Sub Type,Order Date,Customer's Delivery Pincode,order_date,Shipping State,Gross Sale,Net Sales,Return,Promo Sales,hour
Product 17,Return,2023-09-08 00:00:00.0,403517,2023-09-08 21:14:11,Goa,0.0,-222.0,-222.0,0.0,21.0
Product 9,Sale,2023-09-09 00:00:00.0,673572,2023-09-09 14:50:09,Kerala,209.0,209.0,0.0,0.0,14.0
Product 9,Sale,2023-09-11 00:00:00.0,520010,2023-09-11 19:27:09,Andhra Pradesh,214.0,214.0,0.0,0.0,19.0
Product 9,Sale,2023-09-11 00:00:00.0,766028,2023-09-11 17:07:17,Odisha,214.0,214.0,0.0,0.0,17.0
Product 9,Sale,2023-09-11 00:00:00.0,585223,2023-09-11 08:23:18,Karnataka,214.0,214.0,0.0,0.0,8.0
Product 9,Sale,2023-09-09 00:00:00.0,442704,2023-09-09 17:13:23,Maharashtra,214.0,214.0,0.0,0.0,17.0
Product 9,Sale,2023-09-11 00:00:00.0,629701,2023-09-11 17:32:46,Tamil Nadu,209.0,209.0,0.0,0.0,17.0
Product 9,Sale,2023-09-11 00:00:00.0,493558,2023-09-11 09:30:26,Chattisgarh,209.0,209.0,0.0,0.0,9.0
Product 9,Sale,2023-09-09 00:00:00.0,606208,2023-09-09 15:23:10,Tamil Nadu,214.0,214.0,0.0,0.0,15.0
Product 9,Sale,2023-09-11 00:00:00.0,691578,2023-09-11 07:42:25,Kerala,209.0,209.0,0.0,0.0,7.0
Product 9,Cancellation,2023-09-11 00:00:00.0,691578,2023-09-11 07:42:25,Kerala,0.0,0.0,0.0,0.0,7.0
Product 9,Sale,2023-09-09 00:00:00.0,380013,2023-09-09 14:02:35,Gujarat,209.0,209.0,0.0,0.0,14.0
Product 9,Sale,2023-09-10 00:00:00.0,670646,2023-09-10 09:39:01,Kerala,188.0,188.0,0.0,188.0,9.0
Product 1,Sale,2023-09-11 00:00:00.0,686001,2023-09-11 07:18:44,Kerala,899.0,899.0,0.0,0.0,7.0
Product 1,Sale,2023-09-11 00:00:00.0,686531,2023-09-11 16:56:56,Kerala,904.0,904.0,0.0,0.0,16.0
Product 12,Return,2023-09-02 00:00:00.0,380008,2023-09-02 14:10:15,Gujarat,0.0,-229.0,-229.0,0.0,14.0
Product 17,Sale,2023-09-11 00:00:00.0,500035,2023-09-11 09:15:14,Telangana,458.0,458.0,0.0,0.0,9.0
Product 17,Return,2023-09-07 00:00:00.0,603003,2023-09-07 09:52:22,Tamil Nadu,0.0,-229.0,-229.0,0.0,9.0
Product 11,Sale,2023-09-12 00:00:00.0,756001,2023-09-12 08:45:34,Odisha,203.0,203.0,0.0,0.0,8.0
Product 11,Sale,2023-09-12 00:00:00.0,380008,2023-09-12 14:09:36,Gujarat,198.0,198.0,0.0,0.0,14.0
Product 11,Sale,2023-09-12 00:00:00.0,585202,,Karnataka,198.0,198.0,0.0,0.0,
Product 11,Sale,2023-09-12 00:00:00.0,273408,2023-09-12 19:13:12,Uttar Pradesh,192.0,192.0,0.0,0.0,19.0
Product 11,Sale,2023-09-12 00:00:00.0,533251,2023-09-12 15:28:32,Andhra Pradesh,203.0,203.0,0.0,0.0,15.0
Product 11,Sale,2023-09-12 00:00:00.0,629001,2023-09-12 20:37:46,Tamil Nadu,198.0,198.0,0.0,0.0,20.0
Product 3,Sale,2023-09-12 00:00:00.0,560100,2023-09-12 11:38:41,Karnataka,229.0,229.0,0.0,0.0,11.0
Product 3,Return,2023-09-07 00:00:00.0,521132,2023-09-07 13:37:59,Andhra Pradesh,0.0,-229.0,-229.0,0.0,13.0
Product 5,Sale,2023-09-12 00:00:00.0,641605,2023-09-12 06:22:21,Tamil Nadu,234.0,234.0,0.0,0.0,6.0
Product 5,Sale,2023-09-11 00:00:00.0,721657,2023-09-11 11:37:19,West Bengal,229.0,229.0,0.0,0.0,11.0
Product 5,Sale,2023-09-12 00:00:00.0,311801,2023-09-12 22:29:04,Rajasthan,234.0,234.0,0.0,0.0,22.0
Product 5,Sale,2023-09-12 00:00:00.0,533001,2023-09-12 09:04:22,Andhra Pradesh,229.0,229.0,0.0,0.0,9.0
Product 5,Sale,2023-09-12 00:00:00.0,500036,2023-09-12 08:58:35,Telangana,206.0,206.0,0.0,206.0,8.0
Product 5,Cancellation,2023-09-12 00:00:00.0,500036,2023-09-12 08:58:35,Telangana,0.0,0.0,0.0,0.0,8.0
Product 5,Return,2023-09-09 00:00:00.0,500036,2023-09-09 23:05:56,Telangana,0.0,-211.0,-211.0,0.0,23.0
Product 5,Sale,2023-09-12 00:00:00.0,508116,2023-09-12 17:03:35,Telangana,234.0,234.0,0.0,0.0,17.0
Product 2,Sale,2023-09-12 00:00:00.0,533001,2023-09-12 09:03:32,Andhra Pradesh,229.0,229.0,0.0,0.0,9.0
Product 6,Sale,2023-09-12 00:00:00.0,682301,2023-09-12 08:54:36,Kerala,1049.0,1049.0,0.0,0.0,8.0
Product 9,Sale,2023-09-11 00:00:00.0,641664,2023-09-11 11:59:55,Tamil Nadu,209.0,209.0,0.0,0.0,11.0
Product 9,Sale,2023-09-12 00:00:00.0,680661,2023-09-12 20:26:28,Kerala,209.0,209.0,0.0,0.0,20.0
Product 9,Sale,2023-09-12 00:00:00.0,641605,2023-09-12 13:26:51,Tamil Nadu,209.0,209.0,0.0,0.0,13.0
Product 9,Return,2023-09-08 00:00:00.0,441912,2023-09-08 08:28:55,Maharashtra,0.0,-211.0,-211.0,0.0,8.0
Product 9,Return,2023-09-06 00:00:00.0,431801,2023-09-06 07:43:37,Maharashtra,0.0,-214.0,-214.0,0.0,7.0
Product 9,Sale,2023-09-12 00:00:00.0,689123,2023-09-12 16:28:59,Kerala,214.0,214.0,0.0,0.0,16.0
Product 9,Sale,2023-09-12 00:00:00.0,232102,2023-09-12 08:51:36,Uttar Pradesh,209.0,209.0,0.0,0.0,8.0
Product 9,Sale,2023-09-12 00:00:00.0,609602,2023-09-12 16:42:42,Tamil Nadu,209.0,209.0,0.0,0.0,16.0
Product 9,Sale,2023-09-12 00:00:00.0,516101,2023-09-12 14:39:44,Andhra Pradesh,214.0,214.0,0.0,0.0,14.0
Product 9,Sale,2023-09-12 00:00:00.0,201303,2023-09-12 07:13:33,Uttar Pradesh,202.0,202.0,0.0,0.0,7.0
Product 9,Sale,2023-09-12 00:00:00.0,500045,2023-09-12 11:15:41,Telangana,209.0,209.0,0.0,0.0,11.0
Product 9,Sale,2023-09-12 00:00:00.0,801105,2023-09-12 10:19:29,Bihar,202.0,202.0,0.0,0.0,10.0
Product 9,Sale,2023-09-12 00:00:00.0,384325,2023-09-12 19:46:50,Gujarat,214.0,214.0,0.0,0.0,19.0
Product 9,Sale,2023-09-12 00:00:00.0,625701,,Tamil Nadu,209.0,209.0,0.0,0.0,
Product 8,Return,2023-09-09 00:00:00.0,641605,2023-09-09 04:58:25,Tamil Nadu,0.0,-209.0,-209.0,0.0,4.0
Product 8,Sale,2023-09-12 00:00:00.0,506003,2023-09-12 17:52:49,Telangana,209.0,209.0,0.0,0.0,17.0
Product 8,Return,2023-09-08 00:00:00.0,441912,,Maharashtra,0.0,-212.0,-212.0,0.0,
Product 16,Sale,2023-09-13 00:00:00.0,277001,2023-09-13 10:35:00,Uttar Pradesh,231.0,231.0,0.0,0.0,10.0
Product 9,Sale,2023-09-13 00:00:00.0,585328,2023-09-13 22:16:51,Karnataka,214.0,214.0,0.0,0.0,22.0
Product 9,Sale,2023-09-13 00:00:00.0,686604,2023-09-13 16:23:28,Kerala,209.0,209.0,0.0,0.0,16.0
Product 9,Sale,2023-09-13 00:00:00.0,431604,2023-09-13 21:48:17,Maharashtra,202.0,202.0,0.0,0.0,21.0
Product 11,Sale,2023-09-13 00:00:00.0,603104,2023-09-13 20:37:58,Tamil Nadu,198.0,198.0,0.0,0.0,20.0
Product 11,Sale,2023-09-13 00:00:00.0,688003,,Kerala,198.0,198.0,0.0,0.0,
Product 11,Sale,2023-09-13 00:00:00.0,520012,2023-09-13 21:34:58,Andhra Pradesh,198.0,198.0,0.0,0.0,21.0
Product 11,Sale,2023-09-13 00:00:00.0,122002,2023-09-13 12:32:58,Haryana,198.0,198.0,0.0,0.0,12.0
Product 14,Return,2023-08-26 00:00:00.0,144411,2023-08-26 19:20:13,Punjab,0.0,-949.0,-949.0,0.0,19.0
Product 17,Return Cancellation,2023-09-07 00:00:00.0,603003,2023-09-07 09:52:22,Tamil Nadu,0.0,0.0,0.0,0.0,9.0
Product 6,Sale,2023-09-13 00:00:00.0,686631,2023-09-13 16:27:57,Kerala,1049.0,1049.0,0.0,0.0,16.0
Product 6,Cancellation,2023-09-13 00:00:00.0,686631,2023-09-13 16:27:57,Kerala,0.0,0.0,0.0,0.0,16.0
Product 6,Sale,2023-09-13 00:00:00.0,686631,2023-09-13 17:32:56,Kerala,1049.0,1049.0,0.0,0.0,17.0
Product 3,Sale,2023-09-13 00:00:00.0,587313,2023-09-13 08:50:04,Karnataka,229.0,229.0,0.0,0.0,8.0
Product 3,Sale,2023-09-13 00:00:00.0,400014,2023-09-13 01:07:47,Maharashtra,234.0,234.0,0.0,0.0,1.0
Product 3,Sale,2023-09-13 00:00:00.0,110059,2023-09-13 12:38:46,Delhi,229.0,229.0,0.0,0.0,12.0
Product 3,Sale,2023-09-13 00:00:00.0,148001,2023-09-13 08:12:00,Punjab,222.0,222.0,0.0,0.0,8.0
Product 3,Sale,2023-09-13 00:00:00.0,742166,2023-09-13 15:47:36,West Bengal,234.0,234.0,0.0,0.0,15.0
Product 5,Sale,2023-09-12 00:00:00.0,534001,2023-09-12 12:12:59,Andhra Pradesh,234.0,234.0,0.0,0.0,12.0
Product 5,Sale,2023-09-13 00:00:00.0,534198,2023-09-13 08:51:26,Andhra Pradesh,229.0,229.0,0.0,0.0,8.0
Product 5,Sale,2023-09-13 00:00:00.0,500076,2023-09-13 06:34:32,Telangana,229.0,229.0,0.0,0.0,6.0
Product 18,Sale,2023-09-13 00:00:00.0,832110,2023-09-13 17:09:58,Jharkhand,1024.0,1024.0,0.0,0.0,17.0
Product 3,Sale,2023-09-14 00:00:00.0,110032,2023-09-14 22:02:08,Delhi,234.0,234.0,0.0,0.0,22.0
Product 3,Sale,2023-09-14 00:00:00.0,136118,2023-09-14 11:15:02,Haryana,234.0,234.0,0.0,0.0,11.0
Product 3,Sale,2023-09-14 00:00:00.0,502321,2023-09-14 18:24:23,Telangana,229.0,229.0,0.0,0.0,18.0
Product 3,Sale,2023-09-14 00:00:00.0,574119,2023-09-14 21:36:40,Karnataka,222.0,222.0,0.0,0.0,21.0
Product 3,Sale,2023-09-14 00:00:00.0,629802,2023-09-14 11:49:53,Tamil Nadu,229.0,229.0,0.0,0.0,11.0
Product 17,Sale,2023-09-14 00:00:00.0,795001,,Manipur,222.0,222.0,0.0,0.0,
Product 2,Sale,2023-09-14 00:00:00.0,682008,2023-09-14 13:14:05,Kerala,229.0,229.0,0.0,0.0,13.0
Product 8,Sale,2023-09-14 00:00:00.0,560077,2023-09-14 19:17:26,Karnataka,209.0,209.0,0.0,0.0,19.0
Product 8,Sale,2023-09-14 00:00:00.0,522646,2023-09-14 18:26:37,Andhra Pradesh,214.0,214.0,0.0,0.0,18.0
Product 8,Sale,2023-09-14 00:00:00.0,670009,2023-09-14 17:30:05,Kerala,209.0,209.0,0.0,0.0,17.0
Product 8,Cancellation,2023-09-14 00:00:00.0,670009,2023-09-14 17:30:05,Kerala,0.0,0.0,0.0,0.0,17.0
Product 5,Sale,2023-09-14 00:00:00.0,560062,2023-09-14 12:42:54,Karnataka,229.0,229.0,0.0,0.0,12.0
Product 5,Return,2023-09-07 00:00:00.0,584101,,Karnataka,0.0,-225.0,-225.0,0.0,
Product 9,Sale,2023-09-14 00:00:00.0,530027,2023-09-14 18:56:29,Andhra Pradesh,214.0,214.0,0.0,0.0,18.0
Product 9,Sale,2023-09-14 00:00:00.0,522646,2023-09-14 18:21:10,Andhra Pradesh,214.0,214.0,0.0,0.0,18.0
Product 9,Sale,2023-09-14 00:00:00.0,495677,2023-09-14 20:34:29,Chattisgarh,209.0,209.0,0.0,0.0,20.0
Product 9,Sale,2023-09-14 00:00:00.0,121106,2023-09-14 19:18:04,Haryana,214.0,214.0,0.0,0.0,19.0
Product 9,Sale,2023-09-14 00:00:00.0,575025,2023-09-14 08:31:13,Karnataka,214.0,214.0,0.0,0.0,8.0
Product 9,Sale,2023-09-14 00:00:00.0,505415,2023-09-14 17:32:20,Telangana,209.0,209.0,0.0,0.0,17.0
Product 9,Sale,2023-09-14 00:00:00.0,635206,2023-09-14 07:50:30,Tamil Nadu,202.0,202.0,0.0,0.0,7.0
Product 9,Sale,2023-09-14 00:00:00.0,736182,2023-09-14 19:34:19,West Bengal,207.0,207.0,0.0,0.0,19.0
Product 9,Sale,2023-09-14 00:00:00.0,505415,2023-09-14 17:34:02,Telangana,209.0,209.0,0.0,0.0,17.0
Product 9,Cancellation,2023-09-14 00:00:00.0,522646,2023-09-14 18:22:13,Andhra Pradesh,0.0,0.0,0.0,0.0,18.0
Product 9,Sale,2023-09-14 00:00:00.0,522646,2023-09-14 18:22:13,Andhra Pradesh,214.0,214.0,0.0,0.0,18.0
Product 9,Sale,2023-09-14 00:00:00.0,570019,2023-09-14 13:28:34,Karnataka,214.0,214.0,0.0,0.0,13.0
Product 9,Sale,2023-09-14 00:00:00.0,761208,2023-09-14 11:50:41,Odisha,202.0,202.0,0.0,0.0,11.0
Product 9,Sale,2023-09-14 00:00:00.0,625020,2023-09-14 21:52:25,Tamil Nadu,209.0,209.0,0.0,0.0,21.0
Product 9,Sale,2023-09-14 00:00:00.0,263139,2023-09-14 18:41:49,Uttarakhand,214.0,214.0,0.0,0.0,18.0
Product 9,Sale,2023-09-14 00:00:00.0,522647,2023-09-14 18:15:16,Andhra Pradesh,214.0,214.0,0.0,0.0,18.0
Product 9,Cancellation,2023-09-14 00:00:00.0,522647,2023-09-14 18:15:16,Andhra Pradesh,0.0,0.0,0.0,0.0,18.0
Product 9,Sale,2023-09-14 00:00:00.0,530027,2023-09-14 18:38:44,Andhra Pradesh,209.0,209.0,0.0,0.0,18.0
Product 9,Sale,2023-09-14 00:00:00.0,670008,2023-09-14 15:29:08,Kerala,209.0,209.0,0.0,0.0,15.0
Product 1,Sale,2023-09-12 00:00:00.0,110074,2023-09-12 16:35:31,Delhi,3606.0,3606.0,0.0,0.0,16.0
Product 12,Return,2023-09-07 00:00:00.0,584101,2023-09-07 11:36:22,Karnataka,0.0,-224.0,-224.0,0.0,11.0
Product 19,Sale,2023-09-11 00:00:00.0,680513,2023-09-11 22:15:55,Kerala,1798.0,1798.0,0.0,0.0,22.0
Product 11,Sale,2023-09-14 00:00:00.0,533220,2023-09-14 16:43:01,Andhra Pradesh,198.0,198.0,0.0,0.0,16.0
Product 11,Sale,2023-09-14 00:00:00.0,210301,2023-09-14 16:36:42,Uttar Pradesh,197.0,197.0,0.0,0.0,16.0
Product 11,Sale,2023-09-14 00:00:00.0,638656,2023-09-14 18:57:01,Tamil Nadu,203.0,203.0,0.0,0.0,18.0
Product 11,Sale,2023-09-14 00:00:00.0,683110,2023-09-14 13:52:11,Kerala,192.0,192.0,0.0,0.0,13.0
Product 11,Sale,2023-09-14 00:00:00.0,533449,2023-09-14 07:48:44,Andhra Pradesh,198.0,198.0,0.0,0.0,7.0
Product 11,Sale,2023-09-14 00:00:00.0,360579,2023-09-14 14:40:00,Gujarat,198.0,198.0,0.0,0.0,14.0
Product 11,Sale,2023-09-14 00:00:00.0,695502,2023-09-14 21:59:26,Kerala,203.0,203.0,0.0,0.0,21.0
Product 11,Sale,2023-09-14 00:00:00.0,560051,2023-09-14 22:15:25,Karnataka,192.0,192.0,0.0,0.0,22.0
Product 11,Return,2023-09-12 00:00:00.0,523305,2023-09-12 14:54:55,Andhra Pradesh,0.0,-396.0,-396.0,0.0,14.0
Product 11,Sale,2023-09-12 00:00:00.0,523305,2023-09-12 14:54:55,Andhra Pradesh,396.0,396.0,0.0,0.0,14.0
Product 11,Sale,2023-09-14 00:00:00.0,530013,,Andhra Pradesh,192.0,192.0,0.0,0.0,
Product 11,Sale,2023-09-14 00:00:00.0,587201,2023-09-14 20:56:47,Karnataka,198.0,198.0,0.0,0.0,20.0
Product 11,Sale,2023-09-14 00:00:00.0,603001,2023-09-14 20:35:36,Tamil Nadu,192.0,192.0,0.0,0.0,20.0
Product 11,Sale,2023-09-14 00:00:00.0,700122,2023-09-14 21:46:05,West Bengal,192.0,192.0,0.0,0.0,21.0
Product 11,Sale,2023-09-14 00:00:00.0,600077,2023-09-14 09:22:14,Tamil Nadu,192.0,192.0,0.0,0.0,9.0
Product 11,Sale,2023-09-14 00:00:00.0,736182,2023-09-14 19:28:32,West Bengal,203.0,203.0,0.0,0.0,19.0
Product 11,Sale,2023-09-14 00:00:00.0,502321,2023-09-14 18:22:51,Telangana,198.0,198.0,0.0,0.0,18.0
Product 11,Sale,2023-09-14 00:00:00.0,517506,2023-09-14 22:38:33,Andhra Pradesh,203.0,203.0,0.0,0.0,22.0
Product 11,Sale,2023-09-14 00:00:00.0,141002,2023-09-14 21:07:44,Punjab,198.0,198.0,0.0,0.0,21.0
Product 11,Sale,2023-09-14 00:00:00.0,560086,,Karnataka,199.0,199.0,0.0,0.0,
Product 11,Sale,2023-09-14 00:00:00.0,110085,,Delhi,198.0,198.0,0.0,0.0,
Product 11,Sale,2023-09-14 00:00:00.0,110095,2023-09-14 11:22:54,Delhi,198.0,198.0,0.0,0.0,11.0
Product 11,Sale,2023-09-15 00:00:00.0,360370,2023-09-15 21:00:31,Gujarat,198.0,198.0,0.0,0.0,21.0
Product 11,Sale,2023-09-15 00:00:00.0,572114,2023-09-15 20:11:35,Karnataka,198.0,198.0,0.0,0.0,20.0
Product 11,Cancellation,2023-09-15 00:00:00.0,560086,2023-09-15 04:12:30,Karnataka,0.0,0.0,0.0,0.0,4.0
Product 11,Sale,2023-09-15 00:00:00.0,560086,2023-09-15 04:12:30,Karnataka,198.0,198.0,0.0,0.0,4.0
Product 11,Sale,2023-09-15 00:00:00.0,505303,2023-09-15 14:32:42,Telangana,198.0,198.0,0.0,0.0,14.0
Product 11,Sale,2023-09-15 00:00:00.0,560072,2023-09-15 18:09:14,Karnataka,198.0,198.0,0.0,0.0,18.0
Product 11,Sale,2023-09-15 00:00:00.0,671314,2023-09-15 10:44:35,Kerala,197.0,197.0,0.0,0.0,10.0
Product 11,Sale,2023-09-15 00:00:00.0,193224,2023-09-15 15:12:01,Jammu and Kashmir,192.0,192.0,0.0,0.0,15.0
Product 11,Sale,2023-09-14 00:00:00.0,517501,2023-09-14 19:56:53,Andhra Pradesh,399.0,399.0,0.0,0.0,19.0
Product 11,Sale,2023-09-15 00:00:00.0,600068,2023-09-15 08:36:03,Tamil Nadu,198.0,198.0,0.0,0.0,8.0
Product 11,Sale,2023-09-15 00:00:00.0,685588,2023-09-15 13:44:56,Kerala,203.0,203.0,0.0,0.0,13.0
Product 11,Sale,2023-09-15 00:00:00.0,504251,2023-09-15 09:48:08,Telangana,192.0,192.0,0.0,0.0,9.0
Product 11,Sale,2023-09-15 00:00:00.0,769004,2023-09-15 13:03:15,Odisha,198.0,198.0,0.0,0.0,13.0
Product 11,Sale,2023-09-15 00:00:00.0,743222,2023-09-15 09:31:34,West Bengal,192.0,192.0,0.0,0.0,9.0
Product 2,Sale,2023-09-15 00:00:00.0,695547,2023-09-15 13:38:24,Kerala,211.0,211.0,0.0,211.0,13.0
Product 2,Sale,2023-09-15 00:00:00.0,689101,2023-09-15 13:22:46,Kerala,229.0,229.0,0.0,0.0,13.0
Product 8,Sale,2023-09-15 00:00:00.0,500082,2023-09-15 14:57:40,Telangana,214.0,214.0,0.0,0.0,14.0
Product 8,Sale,2023-09-15 00:00:00.0,508001,2023-09-15 10:25:42,Telangana,202.0,202.0,0.0,0.0,10.0
Product 8,Sale,2023-09-15 00:00:00.0,533435,2023-09-15 11:19:50,Andhra Pradesh,209.0,209.0,0.0,0.0,11.0
Product 8,Sale,2023-09-14 00:00:00.0,192231,2023-09-14 15:07:19,Jammu and Kashmir,423.0,423.0,0.0,0.0,15.0
Product 17,Sale,2023-09-14 00:00:00.0,638008,2023-09-14 12:02:01,Tamil Nadu,229.0,229.0,0.0,0.0,12.0
Product 9,Sale,2023-09-15 00:00:00.0,517425,2023-09-15 17:25:27,Andhra Pradesh,214.0,214.0,0.0,0.0,17.0
Product 9,Sale,2023-09-14 00:00:00.0,517501,,Andhra Pradesh,399.0,399.0,0.0,0.0,
Product 9,Sale,2023-09-15 00:00:00.0,471001,2023-09-15 16:12:51,Madhya Pradesh,209.0,209.0,0.0,0.0,16.0
Product 9,Sale,2023-09-15 00:00:00.0,581304,2023-09-15 08:48:13,Karnataka,209.0,209.0,0.0,0.0,8.0
Product 9,Cancellation,2023-09-15 00:00:00.0,201301,2023-09-15 11:38:51,Uttar Pradesh,0.0,0.0,0.0,0.0,11.0
Product 9,Sale,2023-09-15 00:00:00.0,201301,2023-09-15 11:38:51,Uttar Pradesh,202.0,202.0,0.0,0.0,11.0
Product 9,Sale,2023-09-15 00:00:00.0,508204,2023-09-15 13:30:16,Telangana,214.0,214.0,0.0,0.0,13.0
Product 9,Cancellation,2023-09-15 00:00:00.0,505404,2023-09-15 08:42:36,Telangana,0.0,0.0,0.0,0.0,8.0
Product 9,Sale,2023-09-15 00:00:00.0,505404,2023-09-15 08:42:36,Telangana,214.0,214.0,0.0,0.0,8.0
Product 9,Sale,2023-09-15 00:00:00.0,524225,2023-09-15 19:11:11,Andhra Pradesh,209.0,209.0,0.0,0.0,19.0
Product 6,Cancellation,2023-09-13 00:00:00.0,686631,2023-09-13 17:32:56,Kerala,0.0,0.0,0.0,0.0,17.0
Product 6,Sale,2023-09-15 00:00:00.0,733129,2023-09-15 12:33:58,West Bengal,954.0,954.0,0.0,954.0,12.0
Product 6,Sale,2023-09-15 00:00:00.0,695301,2023-09-15 21:42:08,Kerala,894.0,894.0,0.0,894.0,21.0
Product 4,Cancellation,2023-09-15 00:00:00.0,122001,2023-09-15 13:09:11,Haryana,0.0,0.0,0.0,0.0,13.0
Product 4,Sale,2023-09-15 00:00:00.0,122001,2023-09-15 13:09:11,Haryana,899.0,899.0,0.0,0.0,13.0
Product 7,Sale,2023-09-15 00:00:00.0,680512,2023-09-15 12:53:47,Kerala,954.0,954.0,0.0,954.0,12.0
Product 20,Sale,2023-09-15 00:00:00.0,690103,2023-09-15 08:39:36,Kerala,804.0,804.0,0.0,0.0,8.0
Product 3,Sale,2023-09-15 00:00:00.0,500013,2023-09-15 14:24:11,Telangana,229.0,229.0,0.0,0.0,14.0
Product 3,Sale,2023-09-15 00:00:00.0,600118,2023-09-15 11:50:01,Tamil Nadu,234.0,234.0,0.0,0.0,11.0
Product 3,Sale,2023-09-15 00:00:00.0,501359,2023-09-15 13:45:27,Telangana,229.0,229.0,0.0,0.0,13.0
Product 3,Sale,2023-09-15 00:00:00.0,691560,2023-09-15 13:39:34,Kerala,222.0,222.0,0.0,0.0,13.0
Product 3,Return,2023-09-05 00:00:00.0,401201,,Maharashtra,0.0,-234.0,-234.0,0.0,
Product 3,Return Cancellation,2023-08-29 00:00:00.0,203201,2023-08-29 12:01:49,Uttar Pradesh,0.0,0.0,0.0,0.0,12.0
Product 1,Return,2023-09-11 00:00:00.0,686531,2023-09-11 16:56:56,Kerala,0.0,-904.0,-904.0,0.0,16.0
Product 9,Sale,2023-09-16 00:00:00.0,570008,2023-09-16 05:59:13,Karnataka,209.0,209.0,0.0,0.0,5.0
Product 9,Return,2023-09-08 00:00:00.0,501505,2023-09-08 13:03:01,Telangana,0.0,-214.0,-214.0,0.0,13.0
Product 9,Return,2023-09-11 00:00:00.0,629701,2023-09-11 17:32:46,Tamil Nadu,0.0,-209.0,-209.0,0.0,17.0
Product 9,Return,2023-09-07 00:00:00.0,800003,2023-09-07 11:35:59,Bihar,0.0,-214.0,-214.0,0.0,11.0
Product 9,Return,2023-09-10 00:00:00.0,670646,2023-09-10 09:39:01,Kerala,0.0,-188.0,-188.0,0.0,9.0
Product 11,Sale,2023-09-16 00:00:00.0,682316,2023-09-16 08:42:37,Kerala,198.0,198.0,0.0,0.0,8.0
Product 11,Sale,2023-09-16 00:00:00.0,521333,2023-09-16 07:42:55,Andhra Pradesh,203.0,203.0,0.0,0.0,7.0
Product 11,Cancellation,2023-09-16 00:00:00.0,521333,2023-09-16 07:42:55,Andhra Pradesh,0.0,0.0,0.0,0.0,7.0
Product 11,Sale,2023-09-16 00:00:00.0,110045,2023-09-16 08:29:33,Delhi,203.0,203.0,0.0,0.0,8.0
Product 11,Return,2023-09-14 00:00:00.0,210301,2023-09-14 16:36:42,Uttar Pradesh,0.0,-197.0,-197.0,0.0,16.0
Product 11,Return,2023-09-11 00:00:00.0,682011,2023-09-11 13:23:24,Kerala,0.0,-198.0,-198.0,0.0,13.0
Product 8,Sale,2023-09-16 00:00:00.0,518523,2023-09-16 07:51:00,Andhra Pradesh,209.0,209.0,0.0,0.0,7.0
Product 8,Sale,2023-09-16 00:00:00.0,632004,2023-09-16 08:17:21,Tamil Nadu,214.0,214.0,0.0,0.0,8.0
Product 8,Return,2023-09-10 00:00:00.0,522006,2023-09-10 17:45:40,Andhra Pradesh,0.0,-214.0,-214.0,0.0,17.0
Product 5,Return,2023-09-07 00:00:00.0,582116,2023-09-07 12:54:29,Karnataka,0.0,-234.0,-234.0,0.0,12.0
Product 7,Sale,2023-09-17 00:00:00.0,211008,2023-09-17 14:57:07,Uttar Pradesh,1049.0,1049.0,0.0,0.0,14.0
Product 6,Sale,2023-09-17 00:00:00.0,690101,2023-09-17 13:35:41,Kerala,1059.0,1059.0,0.0,0.0,13.0
Product 6,Sale,2023-09-15 00:00:00.0,686631,2023-09-15 09:41:05,Kerala,924.0,924.0,0.0,924.0,9.0
Product 1,Sale,2023-09-17 00:00:00.0,400015,2023-09-17 21:28:47,Maharashtra,874.0,874.0,0.0,0.0,21.0
Product 9,Sale,2023-09-17 00:00:00.0,305901,2023-09-17 06:53:02,Rajasthan,214.0,214.0,0.0,0.0,6.0
Product 9,Sale,2023-09-16 00:00:00.0,670649,2023-09-16 11:18:35,Kerala,209.0,209.0,0.0,0.0,11.0
Product 9,Sale,2023-09-16 00:00:00.0,632011,2023-09-16 10:16:50,Tamil Nadu,209.0,209.0,0.0,0.0,10.0
Product 9,Sale,2023-09-17 00:00:00.0,626001,2023-09-17 12:43:54,Tamil Nadu,209.0,209.0,0.0,0.0,12.0
Product 9,Sale,2023-09-17 00:00:00.0,531021,,Andhra Pradesh,202.0,202.0,0.0,0.0,
Product 9,Sale,2023-09-16 00:00:00.0,671318,2023-09-16 11:44:17,Kerala,214.0,214.0,0.0,0.0,11.0
Product 21,Sale,2023-09-15 00:00:00.0,136129,2023-09-15 11:33:10,Haryana,949.0,949.0,0.0,0.0,11.0
Product 10,Sale,2023-09-17 00:00:00.0,124501,2023-09-17 16:21:14,Haryana,954.0,954.0,0.0,0.0,16.0
Product 11,Sale,2023-09-16 00:00:00.0,574241,2023-09-16 09:01:19,Karnataka,197.0,197.0,0.0,0.0,9.0
Product 11,Sale,2023-09-16 00:00:00.0,600100,2023-09-16 00:05:02,Tamil Nadu,199.0,199.0,0.0,0.0,0.0
Product 11,Sale,2023-09-15 00:00:00.0,145025,2023-09-15 11:56:51,Punjab,203.0,203.0,0.0,0.0,11.0
Product 11,Sale,2023-09-15 00:00:00.0,673017,2023-09-15 12:21:35,Kerala,198.0,198.0,0.0,0.0,12.0
Product 11,Sale,2023-09-15 00:00:00.0,560056,,Karnataka,199.0,199.0,0.0,0.0,
Product 8,Sale,2023-09-17 00:00:00.0,500034,2023-09-17 14:50:22,Telangana,209.0,209.0,0.0,0.0,14.0
